,created_date,tweets,sentiment
160,2019-05-02,RT @ Spus : missed today @ Benzinga # PreMarket Prep Show,Neutral
161,2019-05-02,Cirrus Logic Analyst Incrementally Bullish Q4 Report $ AAPL $ CRUS,Neutral
162,2019-05-02,Going Shopping Consumer Staples ETF $ VDC $ WMT $ KO $ PEP $ PG,Neutral
163,2019-05-02,Earnings Update -,Neutral
164,2019-05-02,SciPlay IPO : Need Know $ SCPL $ SGMS,Neutral
165,2019-05-02,'s Buzz Around Novartis ' Gene Therapy Zolgensma ? $ NVS $ BIIB $ GILD $ IONS $,Neutral
166,2019-05-02,"Bank America Upgrades Qualcomm , Highlights Improved Visibility $ QCOM",Neutral
167,2019-05-02,"Wedbush Initiates Uber Outperform , Calls 'Amazon Transportation ' $ LYFT $ UBER",Neutral
168,2019-05-02,24 Stocks Moving Thursday 's Pre-Market Session $ ZNGA $ DMRC $ YETI $ APO $ BLDP $ FIT $ HBI $ ABIO $ EB $ ABMD $ FLR $ CREE…,Positive
169,2019-05-02,Tesla Rallies Filing Offering ; Musk Could Buy Up $ 10M Worth Shares $ TSLA,Positive
170,2019-05-02,# OTD Market History : Bill Gates Unveils Microsoft Excel $ MSFT,Neutral
171,2019-05-02,Best Sector ETFs May : Interesting Mix $ XLP $ XLK,Positive
172,2019-05-02,"Good , Great : Analysts Break Down Apple 's Quarter $ AAPL",Positive
173,2019-05-02,"Uji Capital 's Broderick Donates $ 9M Harvard , MIT Cannabinoid Research $ APHA $ CGC",Neutral
174,2019-05-01,Mondelez CEO Talks State Snack Market $ MDLZ,Neutral
175,2019-05-01,"appetite food stocks , Beyond Meat taking veggie burgers whole new level , wants yo…",Positive
176,2019-05-01,Bulls Bud Week : True Leaf Medicine PLUS Products $ PLPRF $ TRLFF,Positive
177,2019-05-01,"Qualcomm Beats Street Q2 Earnings , Offers Lower Guidance $ AAPL $ QCOM",Positive
178,2019-05-01,Square Shares Pummeled Despite Q1 Earnings Beat $ SQ,Neutral
179,2019-05-01,Bloomberg Columnist : 'Smoking Gun ' Huawei Found ? $ VOD,Neutral
180,2019-05-01,FireEye Analysts Tepid Reaction Mixed Q1 $ FEYE $ GOOG $ FB,Neutral
181,2019-05-01,"Guggenheim , KeyBanc Remain Akamai Bulls Q1 Beat $ AKAM",Neutral
182,2019-05-01,Careful Oil ETF May $ DBO,Negative
183,2019-05-01,TransMedics Group IPO : Need Know $ TMDX,Neutral
184,2019-05-01,"Federal Reserve Maintains Interest Rates , Cites Sluggish Inflation",Neutral
185,2019-05-01,RT @ BenzingaPro : Fed Maintains Interest Rates $ SPY,Neutral
186,2019-05-01,Street Remains Bullish McDonald 's $ MCD,Neutral
187,2019-05-01,Look Bearish Options Activity Marvell Technology $ MRVL,Neutral
188,2019-05-01,Records 'Avengers : Endgame ' Broke Opening Weekend $ DIS,Neutral
189,2019-05-01,"Priced ? Analysts Weigh Twilio 's Earnings , Sell-Off $ TWLO",Neutral
190,2019-05-01,"Analysts Impressed AMD 's Execution , Pipeline Following Solid Q1 Results $ AMD $ INTC $ NVDA",Positive
191,2019-05-01,Mastercard Analysts Lift Expectations Q1 Beat $ $ V,Neutral
192,2019-05-01,Curaleaf Buy 'Select ' Brand Owner Cura Partners $ 948M Deal $ CURLF,Neutral
193,2019-05-01,"Good , Great : Analysts Break Down Apple 's Quarter $ AAPL",Positive
194,2019-05-01,Trevi Therapeutics IPO : Need Know $ TRVI,Neutral
195,2019-05-01,Trump Administration Sides Gig Company Contractor Status $ LYFT,Neutral
196,2019-05-01,RT @ Spus : missed today @ Benzinga # PreMarket Prep Show .,Neutral
197,2019-05-01,Nabriva Shares Tumble FDA Issues CRL Antibiotic Candidate $ NBRV,Neutral
198,2019-05-01,Facebook Rolls Out Redesign Emphasize Groups $ FB,Neutral
199,2019-05-01,Earnings Update -,Neutral
200,2019-05-01,Best Sector ETFs May : Interesting Mix $ XLP $ XLK $ AAPL $ KO $ PG $ XLF $ XLB,Positive
201,2019-05-01,Heron Therapeutics Falls 20 % FDA Rejects Pain Drug $ HRTX,Neutral
202,2019-05-01,Attention Biotech Investors : Mark Calendar May PDUFA Dates $ IBB $ XBI,Neutral
203,2019-05-01,Pre-Market Activity : Need Know -,Neutral
204,2019-05-01,25 Stocks Moving Wednesday 's Pre-Market Session $ AAPL $ AKAM $ ENPH $ NUS $ ARLO $ TNDM $ TWLO $ AMD $ EL $ NBRV $ EXTR…,Neutral
205,2019-05-01,'Power Transform ' : Cannabis Executives Present Business Cannabis Capital Conference $ CRTPF $ MRMD $ SPRWF…,Neutral
206,2019-05-01,"Alphabet 's Eric Schmidt , Diane Greene Leave Board June $ GILD $ GOOG $ GOOGL",Neutral
207,2019-05-01,# OTD Market History : Vanguard Launches,Neutral
208,2019-05-01,"IPOs come week : plant-based meat , plastic surgery , organ transplant , mobiles game . $ BYND $ SCPL $ SY…",Negative
209,2019-05-01,So-Young IPO : Need Know $ SY,Neutral
210,2019-04-30,Records # AvengersEndgame Broke Opening Weekend $ DIS,Neutral
211,2019-04-30,Attention Biotech Investors : Mark Calendar May PDUFA Dates $ SNY $ REGN $ INCY $ NVS $ AGN,Neutral
212,2019-04-30,Investors Migrating Canadian ETF $ BBCA $ EWC,Neutral
213,2019-04-30,Cannabis Insider -,Neutral
214,2019-04-30,"Apple Shares Surge Q2 Earnings Beat , Strong Guidance $ AAPL",Positive
215,2019-04-30,AMD 's Stock Pops Higher Q1 Earnings Beat $ AMD,Positive
216,2019-04-30,KeyBanc Undeterred Tim Hortons ' Bitter Q1 $ QSR,Negative
217,2019-04-30,Violence Erupts Venezuela Power Struggle,Neutral
218,2019-04-30,G1 Therapeutics Hits Highest Level 2019 : Need Know $ GTHX,Neutral
219,2019-04-30,BofA Dishes 5 Reasons Like Yum China $ YUMC,Neutral
220,2019-04-30,Beyond Meat IPO : Need Know $ BYND,Neutral
221,2019-04-30,Investors Punish Alphabet 's Stock Concerning Quarter $ GOOG $ GOOGL,Neutral
222,2019-04-30,Options Trader Makes $ 239K Bearish Bet Aurora Cannabis Ahead Earnings $ ACB,Neutral
223,2019-04-30,Canadian Economy Contracts February $ EWC,Neutral
224,2019-04-30,Qualcomm Analyst Weighs Pros Cons Apple Deal $ AAPL $ QCOM,Neutral
225,2019-04-30,Altice Buys Streaming Financial News Network Cheddar $ 200M $ ATUS,Neutral
226,2019-04-30,'Willing Go Jail ' C-Suite Cannabis Exec : Bloomberg Profiles Canopy 's Hilary Black $ CGC,Negative
227,2019-04-30,Apple Q2 Earnings Preview : Expect $ AAPL,Neutral
228,2019-04-30,Western Digital Analysts Maintain Mostly Bullish Stances Despite Long NAND Recovery $ WDC,Positive
229,2019-04-30,RT @ Spus : missed today @ Benzinga # PreMarket Prep Show .,Neutral
230,2019-04-30,Trumps Sue Block House Subpoenas Seeking Banking Info $ COF $ DB,Neutral
231,2019-04-30,"Semiconductor Analyst Turns Bullish , Expects Upside Surprises Second Half $",Negative
232,2019-04-30,"Blockchain technologies disrupting government , finance , supply chain healthcare . could mean…",Neutral
233,2019-04-30,Analyst : GE Earnings n't Great Seem $ BA $ GE,Positive
234,2019-04-30,"Report : Jacob Wohl , Jack Burkman Try — Fail — Smear Pete Buttigieg",Negative
235,2019-04-30,"Cannabis Companies Take Over Toronto , Talk Importance California Market $ CNXXF $ CURLF $ MMNFF $ KSHB $ TCNNF…",Neutral
236,2019-04-30,Earnings Update -,Neutral
237,2019-04-30,Sun Could Ready Set Solar ETF 's Big Run $ TAN $ XLE,Positive
238,2019-04-30,Stalled Revenue Growth Inspires Stifel Downgrade Google $ GOOG $ GOOGL,Neutral
239,2019-04-30,Buffett Puts $ 10B Behind Occidental Petroleum Bid Anadarko $ OXY $ APC $ CVX $ BRK.A,Negative
240,2019-04-30,Pre-Market Activity : Need Know -,Neutral
241,2019-04-30,Much Upside Apple 's Stock ? Gene Munster Says 70 % $ AAPL $ CLX,Positive
242,2019-04-30,McDonald 's Q1 Earnings Beat Lifts Stock $ MCD,Neutral
243,2019-04-30,30 Stocks Moving Tuesday 's Pre-Market Session $ PI $ GTHX $ WAGE $ SYBX $ APTX $ GE $ AKS $ CGNX $ CRTO $ TREX $ MBIO $ TXRH…,Neutral
244,2019-04-30,# OTD Market History : Priceline 's Unbelievable First Month $ BKNG,Neutral
245,2019-04-30,"Bruised Battered , Broken : Wall Street Reacts WWE 's Earnings Miss $ WWE",Negative
246,2019-04-30,Apple Q2 Earnings Preview : Expect $ AAPL,Neutral
247,2019-04-30,Impossible Whopper Coming Burger King Near $ QSR,Negative
248,2019-04-30,RT @ Benzinga : Alphabet Shares Fall Q1 Sales Miss $ GOOG $ GOOGL,Neutral
249,2019-04-30,Analysts Marvel Disney 's Box Office Potential Year $ DIS,Neutral
250,2019-04-29,"IPO Outlook Week : Plant-Based Meat , Plastic Surgery , Organ Transplants , Mobile Games $ BYND $ SCPL $ SY $ TMDX…",Neutral
251,2019-04-29,Enter Brokerage Wars : Gatsby ? Gatsby ?,Neutral
252,2019-04-29,Walmart responded Amazon 's one-day shipping announcement offer own— similar one-day shipping of…,Neutral
253,2019-04-29,OrganiGram Applies NASDAQ Listing $ OGRMF $ CRON $ TLRY,Neutral
254,2019-04-29,"Week Ahead Biotech : Conferences , PDUFA Dates , Clinical Trial Readouts IPOs $ IBB $ XBI",Neutral
255,2019-04-29,Alphabet Shares Fall Q1 Sales Miss $ GOOG $ GOOGL,Neutral
256,2019-04-29,Analyst : & amp ; P 500 Chart Looking Bullish $ SPY $ SPX,Neutral
257,2019-04-29,WeWork Seeking Go Public $ SFTBY,Neutral
258,2019-04-29,Marvel Cinematic Universe Could Approach $ 20-Billion Gross Worldwide $ DIS,Neutral
259,2019-04-29,Canopy Growth Acquires NY Facility Hemp Industrial Park $ CGC,Neutral
260,2019-04-29,Risk Reform : Peek Uber 's Pre-IPO Roadshow $ AMZN $ LYFT $ UBER,Neutral
261,2019-04-29,Boeing CEO Grilled Shareholders 737 Max Issues $ BA,Neutral
262,2019-04-29,Tilray 's High Park Expands Supply Capacity Amended License $ TLRY,Positive
263,2019-04-29,China ETF Closing $ XINA $ GXC $ STT,Neutral
264,2019-04-29,'s One Market Sector Earnings Estimates n't Falling $ XLU,Neutral
265,2019-04-29,Technical Analysis Works,Neutral
266,2019-04-29,"Morgan Stanley Turns Bullish Adobe , Highlights 'Durable ' 20 % EPS Growth $ ADBE",Neutral
267,2019-04-29,"Ice Cube 's @ thebig3 Basketball League , cbdMD Announce Jersey Sponsorship 2019 Season $ LEVB",Neutral
268,2019-04-29,Spotify Hits 100M Premium Subs ; Buckingham Sees 20 % Upside $ SPOT $ AAPL $ GOOGL,Neutral
269,2019-04-29,Former CFTC Commissioner Bart Chilton Dies,Neutral
270,2019-04-29,Greece ETF Continues Impress $ GREK,Neutral
271,2019-04-29,Wall Street Raves Lululemon 's Analyst Day $ LULU $ NKE,Neutral
272,2019-04-29,"Raymond James Downgrades Sprint , Cites T-Mobile Uncertainty $ $ TMUS",Neutral
273,2019-04-29,# OTD Market History : LA Riots Protest Police Brutality,Neutral
274,2019-04-29,Walmart Strikes Back Amazon One-Day Shipping Battle $ AMZN $ WMT,Neutral
275,2019-04-29,"Tesla Updates Cash Situation , May Explore Financing Alternatives $ TSLA",Neutral
276,2019-04-29,"# AvengersEndgame Easily Exceeds Box Office Expectations , Sets Opening Weekend Records $ DIS",Positive
277,2019-04-29,22 Stocks Moving Monday 's Pre-Market Session $ LXRX $ CYOU $ TXMD $ SPOT $ DIS $ VNE $ MOMO $ QSR $ OXY,Neutral
278,2019-04-29,Poway Synagogue Shooting : Know,Neutral
279,2019-04-29,Barron 's : Spring 2019 Big Money Poll $ AAPL $ GE $ TSLA,Neutral
