,created_date,tweets,sentiment
181,2019-05-03,"RT @ SquawkStreet : COMING UP : @ VP Mike Pence live interview - talking jobs Fed , market 's record run much - t…",Positive
182,2019-05-03,"Watching Jobs Report , Buffett 's Amazon Play Planet Fitness : @ Sarge986 Market Recon",Neutral
183,2019-05-03,@ SullyCNBC thanks shoutout ! !,Positive
184,2019-05-03,"bear fan , say..",Neutral
185,2019-05-03,"thought drafted okay . Skins best summer.. come fall , forget .",Positive
186,2019-05-03,much love NBA ... winning..,Positive
187,2019-05-03,"RT @ TheStreet : India holding biggest election history , brought @ BeingAnuzThapa break down numbers :",Negative
188,2019-05-03,RT @ TheStreet : Go inside future electric cars :,Neutral
189,2019-05-02,RT @ TheStreet : 's first move Fed decision ? # AskCramer,Positive
190,2019-05-02,Everyone talked $ ATVI call seemed instructed say `` better expected ! :,Positive
191,2019-05-02,Tableau Data talking inflection second half.. Good call . SWKS thought good maybe much `` 5G '' …,Positive
192,2019-05-02,always tell people uneasy . get twice many `` opposite Cramer '' tweets . be…,Positive
193,2019-05-02,RT @ realmoney : need worried certain aspects market - @ jimcramer,Positive
194,2019-05-02,RT @ ChrisJVersace : heard @ jimcramer talk book @ tientzuo yesterday @ CramerClub @ TheStreet video ’ time…,Neutral
195,2019-05-02,oh boy ... 's much stock out there.. 's take ! ! ! ..,Positive
196,2019-05-02,Beyond Meat beyond belief probably n't even done going higher ... .maybe 's worried ...,Positive
197,2019-05-02,RT @ TheStreet : $ TWLO CFO tells @ TiernanRayTech : `` rare company terms 're . '',Positive
198,2019-05-02,RT @ TheStreet : 's behind insane run @ zynga $ ZNGA stock ? @ TheStreet 's @ AnnieGaus spoke CEO Frank Gibeau :,Negative
199,2019-05-02,RT @ TheStreet : Fed signal sell May go away ? 's @ JimCramer says 's hard . Read full take @ RealMo…,Positive
200,2019-05-02,Anton Wahlman,Neutral
201,2019-05-02,$ QCOM @ RealMoney 's # StockoftheDay,Neutral
202,2019-05-02,@ ReginaGilgan joins fun !,Positive
203,2019-05-02,"RT @ TheStreet : 've heard @ JimCramer 's take $ QCOM , head over @ RealMoney comprehensive # StockoftheDay coverage :",Neutral
204,2019-05-02,RT @ MadMoneyOnCNBC : today 's action part market 'breather ' @ OptionPit predicted earlier week ? @ JimCramer detailed action…,Positive
205,2019-05-02,RT @ TheStreet : FAANG stocks perform earnings season ? Report card :,Neutral
206,2019-05-02,Great John Salley swings ; visionary investor vegan foods : Beyond Meat !,Positive
207,2019-05-02,3M good balance sheet n't executing well . GE executing well bad balance sheet .,Positive
208,2019-05-02,Beyond Meat -- $ BYND up 34.. exactly n't want see . classic bad ...,Negative
209,2019-05-02,RT @ MadMoneyOnCNBC : May 13th kicks off # NationalWomensHealthWeek & amp ; @ JimCramer getting jump start exclusive interview the…,Neutral
210,2019-05-02,Remember `` trim '' call simply sync telling club members several weeks ...,Neutral
211,2019-05-02,@ DougKass shorting bonds,Neutral
212,2019-05-02,"RT @ TheStreet : nothing else , @ JimCramer says investors take @ ElonMusk possibly buying $ TSLA shares 'sign conviction.…",Neutral
213,2019-05-02,RT @ TheStreet : . @ cbdmd_usa first CBD company list U.S. stock exchange . CEO @ MartySumichrast @ bubbawatson talk future…,Positive
214,2019-05-02,RT @ TheStreet : “ would sell stocks nine ways Sunday caved would indicate fallen weird banana repub…,Negative
215,2019-05-02,RT @ TMAN1138pm : Jim referencing # JoseyWales ... . @ jimcramer @ CNBC # CNBC,Neutral
216,2019-05-02,Great -- legitimate `` strongman '' needed ...,Positive
217,2019-05-02,wrong -- @ davidfaber multitask like nobody 's busniess ...,Negative
218,2019-05-02,RT @ realmoney : Disappointed Jerome Powell ? @ jimcramer says go something else money,Negative
219,2019-05-02,"RT @ LisaSu : Capping off busy day NY , enjoyed talking @ jimcramer @ MadMoneyOnCNBC . Super fun visit set ! Thanks Jim !",Positive
